State	StrainID	Species_Old	Genus_Old	Phylum	GPS	Lat	Long	Associated	General	Specific	Fruits	Fruit.Family	Fruit.Type	Rotting	Plant.Genus	Plant.Species	Common.Name	Other.Associations	Notes	Set	Morpho	SetID	IsoTemp	Specific.Location	Collected.By	X	X.1	Species	Subphylum	Genus	Region
Illinois	yHQL339	Candida railenensis	Candida	Ascomycota	42.013309, -89.890341	42.013309	-89.890341	Tree	Plant Matter	Twigs	NA	NA	NA	NA	Morus	Morus alba	White Mulberry	NA	mulberry	AS#2	a	YHQL_AS#2	22	Chadwick, Illinois-Sheddan property	Angela Sheddan	TRUE	yHQL339	Candida railenensis	Saccharomycotina	Candida	Ohio Valley
Illinois	yHQL340	Candida railenensis	Candida	Ascomycota	42.013309, -89.890341	42.013309	-89.890341	Tree	Soil	Soil	NA	NA	NA	NA	Morus	Morus alba	White Mulberry	NA	under mulberry	AS#3	a	YHQL_AS#3	22	Chadwick, Illinois	Angela Sheddan	TRUE	yHQL340	Candida railenensis	Saccharomycotina	Candida	Ohio Valley
Illinois	yHQL338	Candida railenensis	Candida	Ascomycota	42.013309, -89.890341	42.013309	-89.890341	Tree	Plant Matter	Twigs	NA	NA	NA	NA	Morus	Morus sp.	Mulberry	NA	mulberry	AS#2	b	YHQL_AS#2	22	Chadwick, Illinois-Sheddan property	Angela Sheddan	TRUE	yHQL338	Candida railenensis	Saccharomycotina	Candida	Ohio Valley
Illinois	yHQL391	Torulaspora delbrueckii	Torulaspora	Ascomycota	42.013309, -89.890341	42.013309	-89.890341	Miscellaneous	Miscellaneous	Wood	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	stump interior	AS#5	b	YHQL_AS#5	22	Chadwick, Illinois-Sheddan property	Angela Sheddan	TRUE	yHQL391	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Ohio Valley
Illinois	yHRVM163	Metschnikowia pulcherrima	Metschnikowia	Ascomycota	41.814458, -88.070870	41.814458	-88.07087	Tree	Plant Matter	Fruit	Crabapple	Rosaceae	Pome	NA	Malus	Malus sp.	Crabapple	NA	NA	29D4-CS	a	YHRVM_29D4-CS	30	Lisle, IL ; Morten Arboretum	Goose Island CS	TRUE	yHRVM163	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Ohio Valley
Illinois	yHRVM168	Hanseniaspora uvarum	Hanseniaspora	Ascomycota	41.783079, -87.580511	41.783079	-87.580511	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	28D4-CS	a	YHRVM_28D4-CS	22	Jackson Park, IL	Goose Island CS	TRUE	yHRVM168	Hanseniaspora uvarum	Saccharomycotina	Hanseniaspora	Ohio Valley
Illinois	yHQL371	Saccharomyces cerevisiae	Saccharomyces	Ascomycota	42.013309, -89.890341	42.013309	-89.890341	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	duck pond	AS#15	a	YHQL_AS#15	30	Chadwick, Illinois-Sheddan property	Angela Sheddan	TRUE	yHQL371	Saccharomyces cerevisiae	Saccharomycotina	Saccharomyces	Ohio Valley
Illinois	yHQL362	Torulaspora delbrueckii	Torulaspora	Ascomycota	42.013309, -89.890341	42.013309	-89.890341	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	small wetland	AS#10	a	YHQL_AS#10	30	Chadwick, Illinois-Sheddan property	Angela Sheddan	TRUE	yHQL362	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Ohio Valley
Illinois	yHQL342	Hanseniaspora uvarum	Hanseniaspora	Ascomycota	42.013309, -89.890341	42.013309	-89.890341	Tree	Soil	Soil	NA	NA	NA	NA	Morus	Morus alba	White Mulberry	NA	under mulberry	AS#3	c	YHQL_AS#3	22	Chadwick, Illinois-Sheddan property	Angela Sheddan	TRUE	yHQL342	Hanseniaspora uvarum	Saccharomycotina	Hanseniaspora	Ohio Valley
Illinois	yHQL395	Cyberlindnera sp.	Cyberlindnera	Ascomycota	42.013309, -89.890341	42.013309	-89.890341	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	wetland	AS#7	b	YHQL_AS#7	22	Chadwick, Illinois-Sheddan property	Angela Sheddan	TRUE	yHQL395	Cyberlindnera saturnus	Saccharomycotina	Cyberlindnera	Ohio Valley
Illinois	yHRVM292	Metschnikowia pulcherrima	Metschnikowia	Ascomycota	41.814458, -88.070870	41.814458	-88.07087	Tree	Plant Matter	Pine Cone	NA	NA	NA	NA	Picea	Picea sp.	Spruce	NA	NA	30D4-CS	c	YHRVM_30D4-CS	10	Morton Arboretum, Lisle, IL	Goose Island CS	TRUE	yHRVM292	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Ohio Valley
Illinois	yHQL396	Cyberlindnera sp.	Cyberlindnera	Ascomycota	42.013309, -89.890341	42.013309	-89.890341	Miscellaneous	Miscellaneous	Wood	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	submerged	AS#9	a	YHQL_AS#9	22	Chadwick, Illinois	Angela Sheddan	TRUE	yHQL396	Cyberlindnera saturnus	Saccharomycotina	Cyberlindnera	Ohio Valley
Illinois	yHRVM176	Saccharomyces cerevisiae	Saccharomyces	Ascomycota	42.043441, -88.004581	42.043441	-88.004581	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	23D4-CS	a	YHRVM_23D4-CS	22	Busse Woods, Arlington Heights, IL	Goose Island CS	TRUE	yHRVM176	Saccharomyces cerevisiae	Saccharomycotina	Saccharomyces	Ohio Valley
Illinois	yHRVM214	Hanseniaspora uvarum	Hanseniaspora	Ascomycota	41.783079, -87.580511	41.783079	-87.580511	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	28D4-CS	a	YHRVM_28D4-CS	10	Jackson Park, IL	Goose Island CS	TRUE	yHRVM214	Hanseniaspora uvarum	Saccharomycotina	Hanseniaspora	Ohio Valley
Illinois	yHRVM198	Cystofilobasidium capitatum	Cystofilobasidium	Basidiomycota	42.034808, -88.292849	42.034808	-88.292849	Tree	Plant Matter	Bark	NA	NA	NA	NA	Salix	Salix sp.	Weeping Willow	NA	NA	21D4-CS	a	YHRVM_21D4-CS	10	Elgin, IL	Goose Island CS	TRUE	yHRVM198	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Ohio Valley
Illinois	yHRVM284	Cystofilobasidium capitatum	Cystofilobasidium	Basidiomycota	41.542595, -87.682994	41.542595	-87.682994	Soil	Soil/Plant Matter	Duff	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	25D4-CS	b	YHRVM_25D4-CS	10	Flossmoor, IL	Goose Island CS	TRUE	yHRVM284	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Ohio Valley
Illinois	yHQL484	Cyberlindnera sp.	Cyberlindnera	Ascomycota	42.013309, -89.890341	42.013309	-89.890341	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	wetland	AS#7	b	YHQL_AS#7	10	Chadwick, Illinois-Sheddan property	Angela Sheddan	TRUE	yHQL484	Cyberlindnera saturnus	Saccharomycotina	Cyberlindnera	Ohio Valley
Illinois	yHQL394	Cyberlindnera sp.	Cyberlindnera	Ascomycota	42.013309, -89.890341	42.013309	-89.890341	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	wetland	AS#7	a	YHQL_AS#7	22	Chadwick, Illinois-Sheddan property	Angela Sheddan	TRUE	yHQL394	Cyberlindnera saturnus	Saccharomycotina	Cyberlindnera	Ohio Valley
Illinois	yHRVM189	Kluyveromyces lactis	Kluyveromyces	Ascomycota	42.034808, -88.292849	42.034808	-88.292849	Tree	Plant Matter	Bark	NA	NA	NA	NA	Salix	Salix sp.	Weeping Willow	NA	NA	21D4-CS	b	YHRVM_21D4-CS	30	Elgin, IL	Goose Island CS	TRUE	yHRVM189	Kluyveromyces lactis	Saccharomycotina	Kluyveromyces	Ohio Valley
Illinois	yHQL345	Cyberlindnera sp.	Cyberlindnera	Ascomycota	42.013309, -89.890341	42.013309	-89.890341	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	small wetland	AS#10	a	YHQL_AS#10	22	Chadwick, Illinois-Sheddan property	Angela Sheddan	TRUE	yHQL345	Cyberlindnera saturnus	Saccharomycotina	Cyberlindnera	Ohio Valley
Illinois	yHQL344	Cyberlindnera sp.	Cyberlindnera	Ascomycota	42.013309, -89.890341	42.013309	-89.890341	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	wetland	AS#8	a	YHQL_AS#8	22	Chadwick, Illinois-Sheddan property	Angela Sheddan	TRUE	yHQL344	Cyberlindnera saturnus	Saccharomycotina	Cyberlindnera	Ohio Valley
Indiana	yHQL153	Metschnikowia sinensis	Metschnikowia	Ascomycota	39.640228, -86.170205	39.640228	-86.170205	Fungus	Fungus	Fungus	NA	NA	NA	NA	Unknown	Unknown	Unknown	Fungus	NA	AH2	b	YHQL_AH2	10	591 Watterson Ct, Indianapolis, IN 46217	Amanda Hulfachor	TRUE	yHQL153	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Ohio Valley
Indiana	yHQL30	Hanseniaspora uvarum	Hanseniaspora	Ascomycota	39.640228, -86.170205	39.640228	-86.170205	Fungus	Fungus	Fungus	NA	NA	NA	NA	Unknown	Unknown	Unknown	Fungus	NA	AH1	a	YHQL_AH1	30	591 Watterson Ct, Indianapolis, IN 46217	Amanda Hulfachor	TRUE	yHQL30	Hanseniaspora uvarum	Saccharomycotina	Hanseniaspora	Ohio Valley
Indiana	yHQL73	Torulaspora delbrueckii	Torulaspora	Ascomycota	39.640228, -86.170205	39.640228	-86.170205	Plant	Moss	Moss	NA	NA	NA	NA	Unknown	Unknown	Moss	NA	NA	AH5	a	YHQL_AH5	30	591 Watterson Ct, Indianapolis, IN 46217	Amanda Hulfachor	TRUE	yHQL73	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Ohio Valley
Indiana	yHQL31	Hanseniaspora uvarum	Hanseniaspora	Ascomycota	39.640228, -86.170205	39.640228	-86.170205	Fungus	Fungus	Fungus	NA	NA	NA	NA	Unknown	Unknown	Unknown	Fungus	NA	AH2	a	YHQL_AH2	30	591 Watterson Ct, Indianapolis, IN 46217	Amanda Hulfachor	TRUE	yHQL31	Hanseniaspora uvarum	Saccharomycotina	Hanseniaspora	Ohio Valley
Indiana	yHQL49	Hanseniaspora uvarum	Hanseniaspora	Ascomycota	39.640228, -86.170205	39.640228	-86.170205	Plant	Moss	Moss	NA	NA	NA	NA	Unknown	Unknown	Moss	NA	NA	AH5	a	YHQL_AH5	22	591 Watterson Ct, Indianapolis, IN 46217	Amanda Hulfachor	TRUE	yHQL49	Hanseniaspora uvarum	Saccharomycotina	Hanseniaspora	Ohio Valley
Indiana	yHQL167	Hanseniaspora uvarum	Hanseniaspora	Ascomycota	39.640228, -86.170205	39.640228	-86.170205	Fungus	Fungus	Fungus	NA	NA	NA	NA	Unknown	Unknown	Unknown	Fungus	NA	AH2	a	YHQL_AH2	10	591 Watterson Ct, Indianapolis, IN 46217	Amanda Hulfachor	TRUE	yHQL167	Hanseniaspora uvarum	Saccharomycotina	Hanseniaspora	Ohio Valley
Indiana	yHQL58	Hanseniaspora uvarum	Hanseniaspora	Ascomycota	39.640228, -86.170205	39.640228	-86.170205	Fungus	Fungus	Fungus	NA	NA	NA	NA	Unknown	Unknown	Unknown	Fungus	NA	AH6	a	YHQL_AH6	30	591 Watterson Ct, Indianapolis, IN 46217	Amanda Hulfachor	TRUE	yHQL58	Hanseniaspora uvarum	Saccharomycotina	Hanseniaspora	Ohio Valley
Indiana	yHQL108	Hanseniaspora uvarum	Hanseniaspora	Ascomycota	39.640228, -86.170205	39.640228	-86.170205	Fungus	Fungus	Fungus	NA	NA	NA	NA	Unknown	Unknown	Unknown	Fungus	NA	AH2	b	YHQL_AH2	30	591 Watterson Ct, Indianapolis, IN 46217	Amanda Hulfachor	TRUE	yHQL108	Hanseniaspora uvarum	Saccharomycotina	Hanseniaspora	Ohio Valley
Indiana	yHQL194	Hanseniaspora uvarum	Hanseniaspora	Ascomycota	39.640228, -86.170205	39.640228	-86.170205	Fungus	Fungus	Fungus	NA	NA	NA	NA	Unknown	Unknown	Unknown	Fungus	NA	AH2	b	YHQL_AH2	22	591 Watterson Ct, Indianapolis, IN 46217	Amanda Hulfachor	TRUE	yHQL194	Hanseniaspora uvarum	Saccharomycotina	Hanseniaspora	Ohio Valley
Iowa	yHMJ134	Mrakia sp.	Mrakia	Basidiomycota	43.312305, -91.781281	43.312305	-91.781281	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Tilia	Tilia americana	American Basswood	NA	NA	13	a	YHMJ_13	4	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ134	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHMJ173	Mrakia sp.	Mrakia	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Tree	Plant Matter	Bark	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	25	a	YHMJ_25	4	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ173	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHKB427	Candida sake	Candida	Ascomycota	42.1872,-93.5956	42.1872	-93.5956	Soil	Soil	Soil	NA	NA	NA	NA	Unknown	Unknown	Unknown	Moss	NA	RT2	b	YHKB_RT2	10	Story City, IA	Kelly Buh	TRUE	yHKB427	Candida sake	Saccharomycotina	Candida	Upper Midwest
Iowa	yHKB340	Candida railenensis	Candida	Ascomycota	42.1872,-93.5956	42.1872	-93.5956	Soil	Soil/Plant Matter	Duff	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT6	a	YHKB_RT6	22	Story City, IA	Kelly Buh	TRUE	yHKB340	Candida railenensis	Saccharomycotina	Candida	Upper Midwest
Iowa	yHMJ90	Mrakia gelida	Mrakia	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Plant	Plant Matter	Leaves	NA	NA	NA	NA	Populus	Populus deltoides	Eastern Cottonwood	Pinus	NA	15	b	YHMJ_15	10	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ90	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHMJ131	Mrakia sp.	Mrakia	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Tree	Soil/Plant Matter	Duff	NA	NA	NA	NA	Abies	Abies balsamea	Balsam Fir	NA	NA	12	a	YHMJ_12	4	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ131	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHMJ109	Mrakia sp.	Mrakia	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Soil	Soil/Plant Matter	Duff	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	22	b	YHMJ_22	10	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ109	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHMJ133	Mrakia sp.	Mrakia	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Tree	Soil/Plant Matter	Duff	NA	NA	NA	NA	Abies	Abies balsamea	Balsam Fir	NA	NA	12	c	YHMJ_12	4	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ133	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHMJ171	Mrakia sp.	Mrakia	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Fungus	Fungus	Fungus	NA	NA	NA	NA	Unknown	Unknown	Fungus	NA	NA	24	d	YHMJ_24	4	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ171	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHMJ138	Mrakia sp.	Mrakia	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Tree	Plant Matter	Fruit/Leaves	Buckthorn Berry	Rhamnaceae	Berry	NA	Rhamnus	Rhamnus cathartica	Buckthorn	NA	NA	14	a	YHMJ_14	4	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ138	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHMJ97	Cystofilobasidium capitatum	Cystofilobasidium	Basidiomycota	43.312305, -91.781281  	43.312305	-91.781281	Tree	Soil/Plant Matter	Duff	NA	NA	NA	NA	Juniperus	Juniperus virginiana	Eastern Red Cedar	NA	NA	16	h	YHMJ_16	10	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ97	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Iowa	yHMJ172	Mrakia sp.	Mrakia	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Fungus	Fungus	Fungus	NA	NA	NA	NA	Unknown	Unknown	Fungus	NA	NA	24	e	YHMJ_24	4	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ172	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHMJ107	Mrakia sp.	Mrakia	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Soil	Soil/Plant Matter	Soil/Plant Matter	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	21	c	YHMJ_21	10	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ107	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHMJ136	Mrakia sp.	Mrakia	Basidiomycota	43.312305, -91.781281	43.312305	-91.781281	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Tilia	Tilia americana	American Basswood	NA	NA	13	c	YHMJ_13	4	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ136	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHMJ178	Mrakia sp.	Mrakia	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Tree	Plant Matter	Bark	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	25	d	YHMJ_25	4	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ178	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHMJ189	Mrakia gelida	Mrakia	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Soil	Soil/Plant Matter	Duff	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	22	f	YHMJ_22	4	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ189	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHMJ174	Mrakia sp.	Mrakia	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Tree	Plant Matter	Bark	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	25	b	YHMJ_25	4	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ174	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Iowa	yhMJ155	Mrakia gelida	Mrakia	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Soil	Soil/Plant Matter	Soil/Plant Matter	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	21	c	YHMJ_21	4	Decorah, IA ice caves	Martin Jarzyna	TRUE	yhMJ155	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHMJ85	Cystofilobasidium capitatum	Cystofilobasidium	Basidiomycota	43.312305, -91.781281	43.312305	-91.781281	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Tilia	Tilia americana	American Basswood	NA	NA	13	c	YHMJ_13	10	decorah, IA ice caves	martin jarzyna	TRUE	yHMJ85	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Iowa	yHMJ179	Mrakia sp.	Mrakia	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Tree	Soil/Plant Matter	Duff	NA	NA	NA	NA	Abies	Abies balsamea	Balsam Fir	NA	NA	12	d	YHMJ_12	4	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ179	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHMJ135	Mrakia sp.	Mrakia	Basidiomycota	43.312305, -91.781281	43.312305	-91.781281	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Tilia	Tilia americana	American Basswood	NA	NA	13	b	YHMJ_13	4	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ135	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHMJ108	Mrakia sp.	Mrakia	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Soil	Soil/Plant Matter	Duff	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	22	a	YHMJ_22	10	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ108	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHMJ79	Mrakia sp.	Mrakia	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Tree	Soil/Plant Matter	Duff	NA	NA	NA	NA	Abies	Abies balsamea	Balsam Fir	NA	NA	12	b	YHMJ_12	10	Decorah, IA ice caves	martin jarzyna	TRUE	yHMJ79	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHMJ87	Mrakia sp.	Mrakia	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Tree	Plant Matter	Fruit/Leaves	Buckthorn Berry	Rhamnaceae	Berry	NA	Rhamnus	Rhamnus cathartica	Buckthorn	NA	NA	14	b	YHMJ_14	10	decorah, ia ice caves	martin jarzyna	TRUE	yHMJ87	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHKB323	Candida sake	Candida	Ascomycota	42.1872,-93.5956	42.1872	-93.5956	Soil	Soil/Plant Matter	Soil/Plant Matter	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT3	a	YHKB_RT3	22	Story City, IA	Kelly Buh	TRUE	yHKB323	Candida sake	Saccharomycotina	Candida	Upper Midwest
Iowa	yHMJ148	Mrakia sp.	Mrakia	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Tree	Soil/Plant Matter	Duff	NA	NA	NA	NA	Juniperus	Juniperus virginiana	Eastern Red Cedar	NA	NA	16	f	YHMJ_16	4	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ148	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHMJ156	Cystofilobasidium capitatum	Cystofilobasidium	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Soil	Soil/Plant Matter	Soil/Plant Matter	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	21	d	YHMJ_21	4	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ156	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Iowa	yHMJ86	Mrakia sp.	Mrakia	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Tree	Plant Matter	Fruit/Leaves	Buckthorn Berry	Rhamnaceae	Berry	NA	Rhamnus	Rhamnus cathartica	Buckthorn	NA	NA	14	a	YHMJ_14	10	decorah, ia ice caves	martin jarzyna	TRUE	yHMJ86	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHMJ129	Mrakia sp.	Mrakia	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	d	YHMJ_11	4	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ129	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHKB428	Candida sake	Candida	Ascomycota	42.1872,-93.5956	42.1872	-93.5956	Soil	Soil/Plant Matter	Soil/Plant Matter	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT3	a	YHKB_RT3	10	Story City, IA	Kelly Buh	TRUE	yHKB428	Candida sake	Saccharomycotina	Candida	Upper Midwest
Iowa	yHMJ111	Mrakia sp.	Mrakia	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Ailanthus	Ailanthus altissima	Tree of Heaven	NA	NA	23	c	YHMJ_23	10	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ111	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHMJ117	Mrakia sp.	Mrakia	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Plant	Moss	Moss	NA	NA	NA	NA	Unknown	Unknown	Moss	NA	NA	26	c	YHMJ_26	10	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ117	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHMJ168	Cystofilobasidium capitatum	Cystofilobasidium	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Fungus	Fungus	Fungus	NA	NA	NA	NA	Unknown	Unknown	Fungus	NA	NA	24	a	YHMJ_24	4	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ168	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Iowa	yHMJ154	Cystofilobasidium sp.	Cystofilobasidium	Basidiomycota	43.312305, -91.781281	43.312305	-91.781281	Plant	Plant Matter	Leaves	NA	NA	NA	NA	Amelanchier	Amelanchier interior	Service berry	NA	NA	21	b	YHMJ_21	4	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ154	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Iowa	yHMJ76	Mrakia sp.	Mrakia	Basidiomycota	44.997282, -93.354812 	44.997282	-93.354812	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	a	YHMJ_11	10	decorah, ia ice caves	martin jarzyna	TRUE	yHMJ76	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHMJ146	Mrakia sp.	Mrakia	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Tree	Soil/Plant Matter	Duff	NA	NA	NA	NA	Juniperus	Juniperus virginiana	Eastern Red Cedar	NA	NA	16	d	YHMJ_16	4	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ146	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHKB338	Candida sake	Candida	Ascomycota	42.1872,-93.5956	42.1872	-93.5956	Soil	Soil	Soil	NA	NA	NA	NA	Unknown	Unknown	Unknown	Moss	NA	RT2	b	YHKB_RT2	22	Story City, IA	Kelly Buh	TRUE	yHKB338	Candida sake	Saccharomycotina	Candida	Upper Midwest
Iowa	yHMJ113	Mrakia gelida	Mrakia	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Tree	Plant Matter	Bark	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	25	a	YHMJ_25	10	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ113	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHMJ127	Mrakia sp.	Mrakia	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	b	YHMJ_11	4	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ127	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Iowa	yHMJ92	Mrakia sp.	Mrakia	Basidiomycota	43.312305, -91.781281 	43.312305	-91.781281	Tree	Soil/Plant Matter	Duff	NA	NA	NA	NA	Juniperus	Juniperus virginiana	Eastern Red Cedar	NA	NA	16	b	YHMJ_16	10	Decorah, IA ice caves	Martin Jarzyna	TRUE	yHMJ92	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
